"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Sweden (SE)","06.04.2015 16:00 - 06.04.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7073","n/e","7742","948","n/e","n/e","n/e","n/e","1756"
"Sweden (SE)","06.04.2015 17:00 - 06.04.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7272","n/e","7740","952","n/e","n/e","n/e","n/e","1803"
"Sweden (SE)","06.04.2015 18:00 - 06.04.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7821","n/e","7737","946","n/e","n/e","n/e","n/e","1788"
"Sweden (SE)","06.04.2015 19:00 - 06.04.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8219","n/e","7739","949","n/e","n/e","n/e","n/e","2108"
"Sweden (SE)","06.04.2015 20:00 - 06.04.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8129","n/e","7740","940","n/e","n/e","n/e","n/e","2395"
"Sweden (SE)","06.04.2015 21:00 - 06.04.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7952","n/e","7741","940","n/e","n/e","n/e","n/e","2724"
"Sweden (SE)","06.04.2015 22:00 - 06.04.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7483","n/e","7746","930","n/e","n/e","n/e","n/e","2964"
"Sweden (SE)","06.04.2015 23:00 - 07.04.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6474","n/e","7748","948","n/e","n/e","n/e","n/e","3129"
"Sweden (SE)","07.04.2015 00:00 - 07.04.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5257","n/e","7745","898","n/e","n/e","n/e","n/e","3153"
"Sweden (SE)","07.04.2015 01:00 - 07.04.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4825","n/e","7747","912","n/e","n/e","n/e","n/e","3340"
"Sweden (SE)","07.04.2015 02:00 - 07.04.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4768","n/e","7747","929","n/e","n/e","n/e","n/e","3459"
"Sweden (SE)","07.04.2015 03:00 - 07.04.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4633","n/e","7747","945","n/e","n/e","n/e","n/e","3633"
"Sweden (SE)","07.04.2015 04:00 - 07.04.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4827","n/e","7752","980","n/e","n/e","n/e","n/e","3714"
"Sweden (SE)","07.04.2015 05:00 - 07.04.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5843","n/e","7747","988","n/e","n/e","n/e","n/e","3690"
"Sweden (SE)","07.04.2015 06:00 - 07.04.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7126","n/e","7750","979","n/e","n/e","n/e","n/e","3601"
"Sweden (SE)","07.04.2015 07:00 - 07.04.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8640","n/e","7750","1011","n/e","n/e","n/e","n/e","3433"
"Sweden (SE)","07.04.2015 08:00 - 07.04.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9223","n/e","7750","1023","n/e","n/e","n/e","n/e","3146"
"Sweden (SE)","07.04.2015 09:00 - 07.04.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9171","n/e","7747","1032","n/e","n/e","n/e","n/e","2903"
"Sweden (SE)","07.04.2015 10:00 - 07.04.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8881","n/e","7747","1037","n/e","n/e","n/e","n/e","2893"
"Sweden (SE)","07.04.2015 11:00 - 07.04.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8746","n/e","7748","1030","n/e","n/e","n/e","n/e","2932"
"Sweden (SE)","07.04.2015 12:00 - 07.04.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8471","n/e","7747","1019","n/e","n/e","n/e","n/e","2788"
"Sweden (SE)","07.04.2015 13:00 - 07.04.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8266","n/e","7749","1006","n/e","n/e","n/e","n/e","2604"
"Sweden (SE)","07.04.2015 14:00 - 07.04.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8274","n/e","7750","992","n/e","n/e","n/e","n/e","2535"
"Sweden (SE)","07.04.2015 15:00 - 07.04.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8232","n/e","7750","982","n/e","n/e","n/e","n/e","2420"
"Sweden (SE)","07.04.2015 16:00 - 07.04.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8152","n/e","7750","958","n/e","n/e","n/e","n/e","2493"
"Sweden (SE)","07.04.2015 17:00 - 07.04.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8384","n/e","7750","960","n/e","n/e","n/e","n/e","2464"
"Sweden (SE)","07.04.2015 18:00 - 07.04.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8513","n/e","7749","946","n/e","n/e","n/e","n/e","2304"
"Sweden (SE)","07.04.2015 19:00 - 07.04.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8538","n/e","7749","926","n/e","n/e","n/e","n/e","2513"
"Sweden (SE)","07.04.2015 20:00 - 07.04.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8564","n/e","7746","926","n/e","n/e","n/e","n/e","2751"
"Sweden (SE)","07.04.2015 21:00 - 07.04.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7969","n/e","7746","927","n/e","n/e","n/e","n/e","2975"
"Sweden (SE)","07.04.2015 22:00 - 07.04.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7501","n/e","7748","933","n/e","n/e","n/e","n/e","3008"
"Sweden (SE)","07.04.2015 23:00 - 08.04.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6715","n/e","7747","939","n/e","n/e","n/e","n/e","3083"
"Sweden (SE)","08.04.2015 00:00 - 08.04.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4777","n/e","7746","917","n/e","n/e","n/e","n/e","3111"
"Sweden (SE)","08.04.2015 01:00 - 08.04.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4264","n/e","7746","911","n/e","n/e","n/e","n/e","3071"
"Sweden (SE)","08.04.2015 02:00 - 08.04.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4170","n/e","7747","910","n/e","n/e","n/e","n/e","2989"
"Sweden (SE)","08.04.2015 03:00 - 08.04.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4248","n/e","7747","920","n/e","n/e","n/e","n/e","3004"
"Sweden (SE)","08.04.2015 04:00 - 08.04.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4376","n/e","7748","914","n/e","n/e","n/e","n/e","3077"
"Sweden (SE)","08.04.2015 05:00 - 08.04.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5532","n/e","7744","918","n/e","n/e","n/e","n/e","3067"
"Sweden (SE)","08.04.2015 06:00 - 08.04.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7023","n/e","7747","905","n/e","n/e","n/e","n/e","3089"
"Sweden (SE)","08.04.2015 07:00 - 08.04.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8171","n/e","7746","909","n/e","n/e","n/e","n/e","3014"
"Sweden (SE)","08.04.2015 08:00 - 08.04.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8757","n/e","7743","894","n/e","n/e","n/e","n/e","2934"
"Sweden (SE)","08.04.2015 09:00 - 08.04.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8695","n/e","7746","877","n/e","n/e","n/e","n/e","2873"
"Sweden (SE)","08.04.2015 10:00 - 08.04.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8699","n/e","7747","867","n/e","n/e","n/e","n/e","2946"
"Sweden (SE)","08.04.2015 11:00 - 08.04.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8530","n/e","7744","856","n/e","n/e","n/e","n/e","2953"
"Sweden (SE)","08.04.2015 12:00 - 08.04.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8248","n/e","7744","839","n/e","n/e","n/e","n/e","2865"
"Sweden (SE)","08.04.2015 13:00 - 08.04.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8187","n/e","7741","838","n/e","n/e","n/e","n/e","2737"
"Sweden (SE)","08.04.2015 14:00 - 08.04.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8159","n/e","7740","849","n/e","n/e","n/e","n/e","2671"
"Sweden (SE)","08.04.2015 15:00 - 08.04.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8140","n/e","7741","857","n/e","n/e","n/e","n/e","2601"
"Sweden (SE)","08.04.2015 16:00 - 08.04.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8235","n/e","7739","854","n/e","n/e","n/e","n/e","2523"
"Sweden (SE)","08.04.2015 17:00 - 08.04.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8312","n/e","7740","848","n/e","n/e","n/e","n/e","2387"
"Sweden (SE)","08.04.2015 18:00 - 08.04.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8371","n/e","7737","871","n/e","n/e","n/e","n/e","2217"
"Sweden (SE)","08.04.2015 19:00 - 08.04.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8586","n/e","7734","875","n/e","n/e","n/e","n/e","2059"
"Sweden (SE)","08.04.2015 20:00 - 08.04.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8666","n/e","7737","886","n/e","n/e","n/e","n/e","2105"
"Sweden (SE)","08.04.2015 21:00 - 08.04.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8221","n/e","7738","890","n/e","n/e","n/e","n/e","2159"
"Sweden (SE)","08.04.2015 22:00 - 08.04.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7716","n/e","7740","882","n/e","n/e","n/e","n/e","2144"
"Sweden (SE)","08.04.2015 23:00 - 09.04.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7156","n/e","7742","891","n/e","n/e","n/e","n/e","2203"
"Sweden (SE)","09.04.2015 00:00 - 09.04.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5438","n/e","7744","896","n/e","n/e","n/e","n/e","2275"
"Sweden (SE)","09.04.2015 01:00 - 09.04.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5204","n/e","7744","888","n/e","n/e","n/e","n/e","2474"
"Sweden (SE)","09.04.2015 02:00 - 09.04.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5126","n/e","7741","889","n/e","n/e","n/e","n/e","2794"
"Sweden (SE)","09.04.2015 03:00 - 09.04.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5137","n/e","7736","896","n/e","n/e","n/e","n/e","3068"
"Sweden (SE)","09.04.2015 04:00 - 09.04.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5266","n/e","7733","900","n/e","n/e","n/e","n/e","3157"
"Sweden (SE)","09.04.2015 05:00 - 09.04.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6340","n/e","7735","880","n/e","n/e","n/e","n/e","3316"
"Sweden (SE)","09.04.2015 06:00 - 09.04.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7816","n/e","7731","881","n/e","n/e","n/e","n/e","3300"
"Sweden (SE)","09.04.2015 07:00 - 09.04.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8932","n/e","7728","889","n/e","n/e","n/e","n/e","3142"
"Sweden (SE)","09.04.2015 08:00 - 09.04.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9174","n/e","7723","876","n/e","n/e","n/e","n/e","2681"
"Sweden (SE)","09.04.2015 09:00 - 09.04.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9222","n/e","7726","872","n/e","n/e","n/e","n/e","2520"
"Sweden (SE)","09.04.2015 10:00 - 09.04.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9112","n/e","7725","880","n/e","n/e","n/e","n/e","2691"
"Sweden (SE)","09.04.2015 11:00 - 09.04.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8944","n/e","7173","881","n/e","n/e","n/e","n/e","2860"
"Sweden (SE)","09.04.2015 12:00 - 09.04.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8928","n/e","6618","870","n/e","n/e","n/e","n/e","2933"
"Sweden (SE)","09.04.2015 13:00 - 09.04.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8644","n/e","6612","877","n/e","n/e","n/e","n/e","3004"
"Sweden (SE)","09.04.2015 14:00 - 09.04.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8816","n/e","6603","878","n/e","n/e","n/e","n/e","3072"
"Sweden (SE)","09.04.2015 15:00 - 09.04.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8698","n/e","6598","882","n/e","n/e","n/e","n/e","3050"
"Sweden (SE)","09.04.2015 16:00 - 09.04.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8723","n/e","6596","880","n/e","n/e","n/e","n/e","3091"
"Sweden (SE)","09.04.2015 17:00 - 09.04.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8837","n/e","6594","859","n/e","n/e","n/e","n/e","2977"
"Sweden (SE)","09.04.2015 18:00 - 09.04.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8748","n/e","6595","845","n/e","n/e","n/e","n/e","2869"
"Sweden (SE)","09.04.2015 19:00 - 09.04.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9023","n/e","6599","848","n/e","n/e","n/e","n/e","2745"
"Sweden (SE)","09.04.2015 20:00 - 09.04.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9028","n/e","6598","843","n/e","n/e","n/e","n/e","2786"
"Sweden (SE)","09.04.2015 21:00 - 09.04.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8846","n/e","6601","846","n/e","n/e","n/e","n/e","2709"
"Sweden (SE)","09.04.2015 22:00 - 09.04.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8466","n/e","6603","842","n/e","n/e","n/e","n/e","2541"
"Sweden (SE)","09.04.2015 23:00 - 10.04.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7900","n/e","6606","841","n/e","n/e","n/e","n/e","2361"
"Sweden (SE)","10.04.2015 00:00 - 10.04.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6723","n/e","6604","816","n/e","n/e","n/e","n/e","2165"
"Sweden (SE)","10.04.2015 01:00 - 10.04.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6452","n/e","6605","834","n/e","n/e","n/e","n/e","2053"
"Sweden (SE)","10.04.2015 02:00 - 10.04.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6308","n/e","6604","842","n/e","n/e","n/e","n/e","2047"
"Sweden (SE)","10.04.2015 03:00 - 10.04.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6387","n/e","6605","847","n/e","n/e","n/e","n/e","2095"
"Sweden (SE)","10.04.2015 04:00 - 10.04.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6757","n/e","6607","842","n/e","n/e","n/e","n/e","2349"
"Sweden (SE)","10.04.2015 05:00 - 10.04.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7878","n/e","6607","841","n/e","n/e","n/e","n/e","2403"
"Sweden (SE)","10.04.2015 06:00 - 10.04.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9121","n/e","6608","840","n/e","n/e","n/e","n/e","2552"
"Sweden (SE)","10.04.2015 07:00 - 10.04.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10226","n/e","6606","846","n/e","n/e","n/e","n/e","2632"
"Sweden (SE)","10.04.2015 08:00 - 10.04.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10390","n/e","6608","852","n/e","n/e","n/e","n/e","2782"
"Sweden (SE)","10.04.2015 09:00 - 10.04.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10172","n/e","6605","853","n/e","n/e","n/e","n/e","2763"
"Sweden (SE)","10.04.2015 10:00 - 10.04.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9974","n/e","6607","847","n/e","n/e","n/e","n/e","2774"
"Sweden (SE)","10.04.2015 11:00 - 10.04.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10091","n/e","6611","845","n/e","n/e","n/e","n/e","2822"
"Sweden (SE)","10.04.2015 12:00 - 10.04.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10077","n/e","6607","841","n/e","n/e","n/e","n/e","2958"
"Sweden (SE)","10.04.2015 13:00 - 10.04.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9708","n/e","6609","836","n/e","n/e","n/e","n/e","3031"
"Sweden (SE)","10.04.2015 14:00 - 10.04.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9258","n/e","6604","832","n/e","n/e","n/e","n/e","2978"
"Sweden (SE)","10.04.2015 15:00 - 10.04.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9038","n/e","6606","828","n/e","n/e","n/e","n/e","2920"
"Sweden (SE)","10.04.2015 16:00 - 10.04.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8922","n/e","6604","824","n/e","n/e","n/e","n/e","2858"
"Sweden (SE)","10.04.2015 17:00 - 10.04.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8947","n/e","6605","824","n/e","n/e","n/e","n/e","2753"
"Sweden (SE)","10.04.2015 18:00 - 10.04.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9077","n/e","6602","827","n/e","n/e","n/e","n/e","2671"
"Sweden (SE)","10.04.2015 19:00 - 10.04.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9729","n/e","6601","819","n/e","n/e","n/e","n/e","2595"
"Sweden (SE)","10.04.2015 20:00 - 10.04.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9701","n/e","6603","820","n/e","n/e","n/e","n/e","2461"
"Sweden (SE)","10.04.2015 21:00 - 10.04.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9242","n/e","6600","833","n/e","n/e","n/e","n/e","2390"
"Sweden (SE)","10.04.2015 22:00 - 10.04.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8516","n/e","6597","838","n/e","n/e","n/e","n/e","2190"
"Sweden (SE)","10.04.2015 23:00 - 11.04.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7775","n/e","6599","848","n/e","n/e","n/e","n/e","1919"
"Sweden (SE)","11.04.2015 00:00 - 11.04.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5711","n/e","6617","834","n/e","n/e","n/e","n/e","1724"
"Sweden (SE)","11.04.2015 01:00 - 11.04.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5294","n/e","6446","838","n/e","n/e","n/e","n/e","1497"
"Sweden (SE)","11.04.2015 02:00 - 11.04.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5141","n/e","6294","836","n/e","n/e","n/e","n/e","1278"
"Sweden (SE)","11.04.2015 03:00 - 11.04.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5007","n/e","6233","839","n/e","n/e","n/e","n/e","1092"
"Sweden (SE)","11.04.2015 04:00 - 11.04.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5208","n/e","6134","842","n/e","n/e","n/e","n/e","991"
"Sweden (SE)","11.04.2015 05:00 - 11.04.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5358","n/e","6138","843","n/e","n/e","n/e","n/e","956"
"Sweden (SE)","11.04.2015 06:00 - 11.04.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5989","n/e","6143","843","n/e","n/e","n/e","n/e","892"
"Sweden (SE)","11.04.2015 07:00 - 11.04.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7263","n/e","6141","841","n/e","n/e","n/e","n/e","847"
"Sweden (SE)","11.04.2015 08:00 - 11.04.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8173","n/e","6143","825","n/e","n/e","n/e","n/e","734"
